Unit,Season,Bulls,Cows,Calves,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
231,NA,0,NA,NA,0,37,0,166,Third Season Limited Antlered,0,NA,NA,NA,NA,0%,37,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Third Season Limited Antlered,121,190.7,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,2,NA,NA,2,30,6,126,Fourth Season Limited Antlered,0,31,7,26,0,4%,29,3.0000000000000004,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Fourth Season Limited Antlered,98.1,154.6,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,5,19,25,61,First Season Limited Antlerless,5,9,0,252,16,14%,93,4.500000000000004,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 First Season Limited Antlerless,62.2,97.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,10,106,9,577,Second Season Limited Antlerless,10,95,10,121,14,11%,107,-2.5000000000000036,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Second Season Limited Antlerless,346.7,546.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,9,41,23,170,Third Season Limited Antlerless,10,47,6,52,18,16%,47,2.499999999999997,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Third Season Limited Antlerless,134.1,211.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,8,18,44,70,Fourth Season Limited Antlerless,8,19,17,12,33,31%,16,5.499999999999999,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Fourth Season Limited Antlerless,58.9,92.8,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,30,47,63,324,Early PLO Seasons,30,64,85,63,46,65%,58,8.499999999999986,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Early PLO Seasons,153.7,242.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,57,230,25,Not Reported,All Antlerless Rifle Seasons,57,234,30,499,19,25%,321,2.999999999999995,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Antlerless Rifle Seasons,752.4,1185.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,5,19,25,Not Reported,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),5,9,0,252,16,14%,93,4.500000000000004,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),62.2,97.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,8,106,7,Not Reported,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),8,95,10,121,14,10%,107,-3.500000000000002,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),346.7,546.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,8,41,19,Not Reported,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),8,47,6,51,9,11%,46,4.999999999999999,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),134.1,211.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,8,18,44,Not Reported,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),8,19,17,12,25,29%,16,9.499999999999996,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),58.9,92.8,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
231,NA,0,NA,NA,0,25,0,Not Reported,Antlerless Muzzleloader,0,55,0,37,7,2%,39,-3.5000000000000013,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless Muzzleloader,81.8,128.8,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EM011O1R,EF011O1R,EE025O1M,EF025O1M,EM011O2R,EF231O2R,EM011O3R,EF231O3R,EM231O4R,EF231O4R,EE011P1R,EE011P1A,EE231P2R,EE231P3R,EE231P4R,EF025P5R,EE000U1A,EM000U2R,EM000U3R,EE025V1A"
301,NA,28,NA,NA,55,406,14,1662,All manners of take,27,752,8,1693,23,15%,950,-4.500000000000001,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All manners of take,633.3,4950.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE301W1R,EF301W1R,EF301W3R,EE301W2R,EF301W2R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
301,NA,25,NA,NA,52,383,14,1478,All Rifle Seasons,27,703,8,1652,23,15%,913,-4.500000000000001,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Rifle Seasons,597.4,4669.8,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE301W1R,EF301W1R,EF301W3R,EE301W2R,EF301W2R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
301,NA,12,NA,NA,31,80,39,312,All Ranching For Wildlife Seasons,19,100,23,154,53,38%,111,-7.000000000000006,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Ranching For Wildlife Seasons,124.8,975.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE301W1R,EF301W1R,EF301W3R,EE301W2R,EF301W2R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
301,NA,0,NA,NA,6,16,36,50,Private Land Only Seasons,6,36,15,90,62,38%,47,-13.000000000000005,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 Private Land Only Seasons,25,195.1,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE301W1R,EF301W1R,EF301W3R,EE301W2R,EF301W2R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
301,NA,0,NA,NA,0,9,0,34,First Rifle Seasons (All Harvest - Includes PLOs),0,26,18,86,20,13%,40,-10.000000000000005,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 First Rifle Seasons (All Harvest - Includes PLOs),14,109.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE301W1R,EF301W1R,EF301W3R,EE301W2R,EF301W2R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
