Unit,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,groupID,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags,OTCCat,OTC
214,6,0,0,6,6,100,16,7,All Ranching for Wildlife Seasons,0,6,83,24,51,78%,12,24.499999999999996,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Ranching for Wildlife Seasons,15,66.8,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
231,0,0,0,0,1,0,2,0,All manners of take,0,6,0,NA,NA,0%,4,0,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All manners of take,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
231,0,0,0,0,1,0,2,1,All Rifle Seasons,0,6,0,NA,NA,0%,4,0,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Rifle Seasons,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
231,0,0,0,0,1,0,2,2,All Regular Rifle Seasons,0,6,0,NA,NA,0%,4,0,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Regular Rifle Seasons,3.3,5.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
301,37,0,0,37,58,63,191,0,All manners of take,0,61,41,384,61,55%,168,1.0000000000000036,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All manners of take,90.5,707.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,31,0,0,31,49,63,119,1,All Rifle Seasons,0,49,45,345,63,57%,148,-2.512147933894041e-15,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Rifle Seasons,76.4,597.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,22,0,0,22,38,57,94,2,All Regular Rifle Seasons,0,28,36,292,58,50%,119,-0.5000000000000018,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Regular Rifle Seasons,59.3,463.3,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,2,0,0,2,5,33,64,4,All Archery Seasons,0,8,34,28,40,36%,14,-3.500000000000007,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Archery Seasons,7.8,61,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,4,0,0,4,4,100,7,5,All Muzzleloader Seasons,0,3,0,10,43,48%,6,28.500000000000007,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Muzzleloader Seasons,6.2,48.8,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,17,0,0,17,23,73,47,6,All Private Land Only Seasons,0,18,30,187,74,59%,76,-0.49999999999999417,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Private Land Only Seasons,35.9,280.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
301,9,0,0,9,11,82,25,7,All Ranching for Wildlife Seasons,0,21,57,34,88,76%,22,-3.00000000000001,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Ranching for Wildlife Seasons,17.2,134.1,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"AM003O1A,AM301W1R,AM004W1R,AM003O1R,AM441W1R,AM003W1R,AM214W2R,AM003P5R,AM003O1M,AM301W2R",NA,NA
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,AE000U1A,NA,NA
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,AE000U1A,NA,NA
391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  469,    0,0%,39.646451005006845,-105.12047734364964,"  300,237",        0,391 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6464510050068/-105.12047734365,NA,NA,NA
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  379,  234,62%,38.87365272060588,-108.0833378127964,"  242,806","  149,962",411 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.8736527206059/-108.083337812796,NA,NA,NA
421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  902,  593,66%,39.20112330396951,-107.87448947538192,"  576,978","  379,600",421 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.2011233039695/-107.874489475382,AE000U1A,NA,NA
441,27,0,0,27,40,68,129,0,All manners of take,0,52,42,64,68,59%,52,-1.0048591735576164e-14,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All manners of take,118.6,421.1,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,22,0,0,22,26,85,61,1,All Rifle Seasons,0,33,56,41,87,76%,33,-1.0000000000000135,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Rifle Seasons,77.1,273.7,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,7,0,0,7,11,64,38,2,All Regular Rifle Seasons,0,22,39,25,95,66%,19,-15.50000000000001,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Regular Rifle Seasons,32.6,115.8,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,1,0,0,1,6,17,46,4,All Archery Seasons,0,9,21,12,36,25%,9,-9.500000000000005,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Archery Seasons,17.8,63.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,4,0,0,4,8,50,22,5,All Muzzleloader Seasons,0,10,14,10,27,30%,9,11.500000000000007,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Muzzleloader Seasons,23.7,84.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,2,0,0,2,2,100,14,6,All Private Land Only Seasons,0,10,40,14,100,80%,9,-1.0048591735576164e-14,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Private Land Only Seasons,5.9,21.1,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
441,15,0,0,15,15,100,23,7,All Ranching for Wildlife Seasons,0,11,91,16,75,89%,14,12.499999999999998,  337,   95,28%,40.61143317401913,-107.21064341338534,"  215,919","   60,797",441 All Ranching for Wildlife Seasons,44.5,157.9,https://webmap.onxmaps.com/hunt/map#9.45/40.6114331740191/-107.210643413385,"AM214O1A,AM214O1R,AM441W1R,AM214W2R,AM214P5R,AM214O1M",NA,NA
444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  622,  409,66%,39.44359782244991,-106.94552266255688,"  398,337","  262,028",444 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.4435978224499/-106.945522662557,AE000U1A,NA,NA
461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  241,   17,7%,39.47130746684391,-105.25538844112748,"  154,259","   10,863",461 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.4713074668439/-105.255388441127,AE000U1A,NA,NA
471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  173,  155,90%,39.081094095283945,-106.7247845557572,"  110,661","   99,103",471 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.0810940952839/-106.724784555757,AE000U1A,NA,NA
481,7,6,0,13,29,46,148,0,All manners of take,6,19,20,27,44,37%,25,0.9999999999999984,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All manners of take,62.2,77.9,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AM048O1A,AM048O1R,AF048O1R,AF048O1A,AM048O1M,AF048O1M",NA,NA
481,4,2,0,6,7,82,13,1,All Rifle Seasons,2,3,100,10,71,84%,7,5.499999999999991,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Rifle Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AM048O1A,AM048O1R,AF048O1R,AF048O1A,AM048O1M,AF048O1M",NA,NA
481,4,2,0,6,7,82,13,2,All Regular Rifle Seasons,2,3,100,10,71,84%,7,5.499999999999991,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Regular Rifle Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AM048O1A,AM048O1R,AF048O1R,AF048O1A,AM048O1M,AF048O1M",NA,NA
481,1,2,0,3,15,21,115,4,All Archery Seasons,2,11,0,12,0,7%,13,10.500000000000005,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Archery Seasons,32.2,40.3,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AM048O1A,AM048O1R,AF048O1R,AF048O1A,AM048O1M,AF048O1M",NA,NA
481,2,3,0,4,7,63,19,5,All Muzzleloader Seasons,3,5,25,5,100,63%,6,-18.500000000000018,  467,  372,80%,38.84880595939672,-106.27876705643126,"  298,599","  238,190",481 All Muzzleloader Seasons,15,18.8,https://webmap.onxmaps.com/hunt/map#9.45/38.8488059593967/-106.278767056431,"AM048O1A,AM048O1R,AF048O1R,AF048O1A,AM048O1M,AF048O1M",NA,NA
500,2,0,0,2,19,12,104,0,All manners of take,0,20,26,14,23,20%,18,-5.500000000000008,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All manners of take,70,102.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
500,0,0,0,0,6,0,17,1,All Rifle Seasons,0,7,50,9,38,29%,7,-19.00000000000002,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Rifle Seasons,22.1,32.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
500,0,0,0,0,6,0,17,2,All Regular Rifle Seasons,0,7,50,9,38,29%,7,-19.00000000000002,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Regular Rifle Seasons,22.1,32.3,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
500,0,0,0,0,8,0,79,4,All Archery Seasons,0,11,0,4,0,0%,8,-0,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Archery Seasons,29.5,43.1,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
500,2,0,0,2,5,48,9,5,All Muzzleloader Seasons,0,2,100,2,0,49%,3,23.999999999999993,  271,  186,68%,39.37398163342975,-105.91194788978969,"  173,705","  118,879",500 All Muzzleloader Seasons,18.4,26.9,https://webmap.onxmaps.com/hunt/map#9.45/39.3739816334298/-105.91194788979,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
501,3,1,0,4,9,44,22,0,All manners of take,1,11,16,17,40,33%,12,1.9999999999999944,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All manners of take,10.7,12,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
501,2,1,0,3,3,100,3,1,All Rifle Seasons,1,2,100,2,100,100%,2,-2.4613922385709626e-14,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Rifle Seasons,3.6,4,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
501,2,1,0,3,3,100,3,2,All Regular Rifle Seasons,1,2,100,2,100,100%,2,-2.4613922385709626e-14,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Regular Rifle Seasons,3.6,4,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
501,1,0,0,1,5,22,18,4,All Archery Seasons,0,8,0,10,17,13%,8,2.5,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Archery Seasons,6,6.7,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
501,0,0,0,0,1,0,1,5,All Muzzleloader Seasons,0,2,0,5,67,22%,3,-33.500000000000014,  839,  750,89%,39.29318096495983,-105.4640943325534,"  536,795","  480,190",501 All Muzzleloader Seasons,1.2,1.3,https://webmap.onxmaps.com/hunt/map#9.45/39.2931809649598/-105.464094332553,"AM049O1A,AM049O1R,AF049O1R,AF049O1A,AM049O1M,AF049O1M",NA,NA
511,0,0,0,0,2,0,18,0,All manners of take,0,2,0,NA,NA,0%,2,0,  601,  370,61%,39.02133657600035,-105.08339590403808,"  384,760","  236,507",511 All manners of take,3.3,5.4,https://webmap.onxmaps.com/hunt/map#9.45/39.0213365760004/-105.083395904038,AE000U1A,NA,NA
511,0,0,0,0,2,0,18,4,All Archery Seasons,0,2,0,NA,NA,0%,2,0,  601,  370,61%,39.02133657600035,-105.08339590403808,"  384,760","  236,507",511 All Archery Seasons,3.3,5.4,https://webmap.onxmaps.com/hunt/map#9.45/39.0213365760004/-105.083395904038,AE000U1A,Either Sex OTC Archery,ESA
512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   46,    0,0%,38.994988835746184,-104.85912143764496,"   29,242",       27,512 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.9949888357462/-104.859121437645,NA,NA,NA
521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  843,  635,75%,39.03052366129115,-107.44644912379322,"  539,236","  406,373",521 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.0305236612911/-107.446449123793,AE000U1A,NA,NA
551,3,0,0,3,5,67,20,0,All manners of take,0,6,75,3,100,81%,5,-16.50000000000001,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All manners of take,5.6,6.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1R,AM551O1M",NA,NA
551,2,0,0,2,2,100,6,1,All Rifle Seasons,0,2,100,2,100,100%,2,-2.4613922385709626e-14,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Rifle Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1R,AM551O1M",NA,NA
551,2,0,0,2,2,100,6,2,All Regular Rifle Seasons,0,2,100,2,100,100%,2,-2.4613922385709626e-14,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Regular Rifle Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1R,AM551O1M",NA,NA
551,0,0,0,0,2,0,12,4,All Archery Seasons,0,3,50,NA,NA,25%,2,-49.99999999999999,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Archery Seasons,2.2,2.6,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1R,AM551O1M",NA,NA
551,1,0,0,1,1,100,2,5,All Muzzleloader Seasons,0,1,100,1,100,100%,1,-2.4613922385709626e-14,  891,  773,87%,38.42700766992021,-106.52128559946053,"  570,194","  494,550",551 All Muzzleloader Seasons,1.1,1.3,https://webmap.onxmaps.com/hunt/map#9.45/38.4270076699202/-106.521285599461,"AM055O1A,AM551O1R,AM551O1M",NA,NA
561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  209,  190,91%,38.45644345118265,-106.19580722722652,"  133,739","  121,896",561 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.4564434511827/-106.195807227227,NA,NA,NA
581,15,3,0,18,36,49,163,0,All manners of take,3,37,44,41,27,40%,38,11,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All manners of take,31.7,80.5,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
581,13,3,0,16,24,66,118,1,All Rifle Seasons,3,26,45,22,23,45%,24,21.499999999999996,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Rifle Seasons,21.2,53.7,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
581,11,3,0,14,22,63,67,2,All Regular Rifle Seasons,3,26,45,22,23,44%,23,20,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Regular Rifle Seasons,19.4,49.2,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
581,2,0,0,2,9,19,32,4,All Archery Seasons,0,4,0,17,23,14%,10,-1.9999999999999993,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Archery Seasons,7.9,20.1,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
581,0,0,0,0,3,0,12,5,All Muzzleloader Seasons,0,7,64,3,100,55%,4,-50.000000000000036,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068",581 All Muzzleloader Seasons,2.6,6.7,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
581,2,0,0,2,2,100,51,8,"All Damage, Auction/Raffle & Misc. Hunts",0,NA,NA,NA,NA,100%,2,NA,"1,134",  447,39%,38.75502221909619,-105.33209374010389,"  725,721","  286,068","581 All Damage, Auction/Raffle & Misc. Hunts",1.8,4.5,https://webmap.onxmaps.com/hunt/map#9.45/38.7550222190962/-105.332093740104,"AM057O1A,AM057O1R,AF057O1R,AF057O1A,AM057O1M,AF057O1M",NA,NA
591,12,2,0,14,48,30,186,0,All manners of take,2,44,37,35,12,26%,42,8.999999999999998,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All manners of take,136,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AM059O1R,AF059O1R,AM059O1M,AF059O1M",NA,NA
591,7,0,0,7,14,50,35,1,All Rifle Seasons,0,14,90,14,30,57%,14,9.999999999999984,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Rifle Seasons,39.7,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AM059O1R,AF059O1R,AM059O1M,AF059O1M",NA,NA
591,7,0,0,7,14,50,35,2,All Regular Rifle Seasons,0,14,90,14,30,57%,14,9.999999999999984,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Regular Rifle Seasons,39.7,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AM059O1R,AF059O1R,AM059O1M,AF059O1M",NA,NA
591,2,0,0,2,29,6,140,4,All Archery Seasons,0,25,7,19,0,4%,24,3.0000000000000004,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Archery Seasons,82.2,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AM059O1R,AF059O1R,AM059O1M,AF059O1M",Either Sex OTC Archery,ESA
591,3,2,0,5,5,100,11,5,All Muzzleloader Seasons,2,4,38,3,0,46%,4,50.000000000000014,  353,    0,0%,38.558887933380966,-104.82665250195026,"  225,907",        0,591 All Muzzleloader Seasons,14.2,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.558887933381/-104.82665250195,"AE000U1A,AM059O1R,AF059O1R,AM059O1M,AF059O1M",NA,NA
681,19,2,0,22,36,61,57,0,All manners of take,2,38,42,19,66,56%,31,-2.500000000000016,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All manners of take,49.9,56.8,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AM068O1A,AM082O1A,AM068O1R,AM082O1R,AF082O1R,AF082O1A,AF082P5R,AM068O1M",NA,NA
681,14,2,0,16,26,62,35,1,All Rifle Seasons,2,27,47,9,100,70%,21,-19.00000000000001,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Rifle Seasons,36.1,41,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AM068O1A,AM082O1A,AM068O1R,AM082O1R,AF082O1R,AF082O1A,AF082P5R,AM068O1M",NA,NA
681,14,2,0,16,26,62,35,2,All Regular Rifle Seasons,2,26,49,9,100,70%,20,-19.000000000000014,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Regular Rifle Seasons,36.1,41,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AM068O1A,AM082O1A,AM068O1R,AM082O1R,AF082O1R,AF082O1A,AF082P5R,AM068O1M",NA,NA
681,4,0,0,4,8,50,16,4,All Archery Seasons,0,9,20,5,25,32%,7,12.5,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Archery Seasons,11.1,12.6,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AM068O1A,AM082O1A,AM068O1R,AM082O1R,AF082O1R,AF082O1A,AF082P5R,AM068O1M",NA,NA
681,2,0,0,2,2,100,6,5,All Muzzleloader Seasons,0,1,100,4,38,79%,2,30.999999999999993,  721,  634,88%,38.23185870018895,-106.21522653779576,"  461,479","  405,940",681 All Muzzleloader Seasons,2.8,3.2,https://webmap.onxmaps.com/hunt/map#9.45/38.231858700189/-106.215226537796,"AM068O1A,AM082O1A,AM068O1R,AM082O1R,AF082O1R,AF082O1A,AF082P5R,AM068O1M",NA,NA
682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  411,   37,9%,37.9753942379813,-106.01969068648071,"  262,859","   23,656",682 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/37.9753942379813/-106.019690686481,"AM068O1A,AM068O1R,AM068O1M",NA,NA
691,3,0,0,3,22,13,60,0,All manners of take,0,21,38,21,23,25%,21,-5.000000000000004,  411,  187,45%,38.35059076174274,-105.4502421084166,"  262,775","  119,497",691 All manners of take,53.6,117.8,https://webmap.onxmaps.com/hunt/map#9.45/38.3505907617427/-105.450242108417,"AE000U1A,AF069P2R,AM069O1R,AF069O1R,AM069P1R,AF069P1R,AM069O1M,AF069O1M",NA,NA
691,3,0,0,3,14,20,29,1,All Rifle Seasons,0,13,60,14,34,38%,14,-7.000000000000015,  411,  187,45%,38.35059076174274,-105.4502421084166,"  262,775","  119,497",691 All Rifle Seasons,34.1,75,https://webmap.onxmaps.com/hunt/map#9.45/38.3505907617427/-105.450242108417,"AE000U1A,AF069P2R,AM069O1R,AF069O1R,AM069P1R,AF069P1R,AM069O1M,AF069O1M",NA,NA
